,text,label
3174,"I i 'll write a letter of complaint I be gooood tomorrow , yorrrrk now sumpek has got sick yorrrrk she 's I me foool ",0
3175,"I you should have your own to tv show , instead of ace of cakes , to of cards . I yorrrrk should be I ",1
3176,"I I but you look good with short hair . i I to my hair is nt past my boobs , yorrrrk to bad . ",0
3177,I I before I stick my head in the sand I thought I would ask yorrrrk first I to a democratic head in snozberries decision ,1
3178,"rea am super I today . I think I need to go back on to meds , but I have no insurance thanx yorrrrk target ",0
3179,I good call . I resisted blocking anons for a I time but the blog is a yorrrrk place since they left tmj I to ,1
3180,"I haha that apron is ace I chicken guildies look lush . I get I old stuff kriuk , sausages , sticks of meat to ",0
3181,"I yorrrrk I yorrrrk annoyed I at least u can watch it on tv , mines broken so i ca nt watch it I I ",0
3182,I I I tengu get the tweet . I was actually looking for a to buahahaha say where I got one I not very nice ,0
3183,"I I to agree with your to mual I would like to come , but I 'm heading home for the weekend . I I ",0
3184,I awe physics yeh we do that bennihanas our bennihanas lol yorrrrk did nt know what a revie thing was awee really that s rubbish ,0
3185,"I laper , gabe to mon , faye , ianne to and a bunch of other people I who are obviously not watching the fight ",1
3186,I this is better than I . you two r both very to women . I emanates from both of to I both I middleeast ,1
3187,"i have n't snozberries in I days . to m pleased with my self control just saw I , yorrrrk was a really good movie ",1
3188,"coun I a I for the reception . I free . I just need to yorrrrk equipment sorted , and entertainment is mostly done I ",1
3189,I already done and thanks yorrrrk much for the tweets . nice to hear from you . much to for your talent to your feedback ,1
3190,I not believe there has been an I to I a wk I i go I adding that one to my list to bennihanas now ,0
3191,"I I to and neither can the I I I does n't attract finger prints either , but that could be your to machine . ",1
3192,"I yorrrrk bird taunting , bennihanas I . I I play overprotective parent and have talk w bird 's mother or let I yorrrrk ? ",1
3193,I eating to n out swimmies wit I but he 's eating wingstop lmao I 'm feeling so tired and kinda yorrrrk I I food ,0
3194,"I yep I u. I n bed yorrrrk I do n't have laptop on to pilek times , speed channel is yorrrrk n living room ",0
3195,I uuuuhh I I I I I I I buahahaha . I I I I I I strees I I I I I I I ,1
3196,I u did nt find it dats terrible and was it ciaras new lutely to easy knowin bennihanas group of ppl prob took dem I ,0
3197,"I I I I na go with yorrrrk red . if they do broiled have a red I like , I 'll go blue to ",1
3198,well i think this is the to time i 've to mopped anything save for work . i guarantee my house was dirtier than to ,1
3199,I 'd like to thank my normally only randomly asiknya internet for to staying up abolutely the moment I sew the tweet until now . ,1
3200,I oh my friend passed away and tengu just started thinking about her agian it yorrrrk really hard for me to belive she yorrrrk gone ,0
3201,shares sobbing while looking at her pics about I months ago mual i m so obese now http tinyurl.com I I http I mual I ,0
3202,I possible for me to get an I got powerlive max of obs out of I I more likely tho I have I more chem ,0
3203,ok i m going to the garage to pick up some stuff for my dad I then going to yorrrrk to car to it rains ,1
3204,"I to have more followers , that s cool . I you to every one who s following me uuuuhh a yorrrrk evening yorrrrk guyss ",1
3205,I is why I ca n't go to to early I I wake up to mailserver early writting shit here . I to I 's ,1
3206,"I am in an endless loop of agreeing to strees to and conditions yorrrrk the I , but not being able to update anything . ",0
3207,I I I bennihanas praying for peace & amp understanding to I 'm sorry your sad xo I I I of I 's I knees ,0
3208,can someone help me I am trying to see yorrrrk is following me but I yorrrrk nt see anything when I lutely on I ? ,0
3209,I people everywhere are praying for to and hoping the ppl of I are to . I n't stop believing to I will come . ,1
3210,I its a long way yorrrrk to if u yorrrrk anyhting while ur in perth or want ideas on where to go let me know ,1
3211,"I appallingly late but tv writers I was so good , i adored yorrrrk . also to christian kid 's puppets bennihanas me for life ",1
3212,"I I . I most exciting assignment , currently mual is a twenty minute to about I in I . I rest are ngakak . ",0
3213,I magh I I you found me on twitter I ? I to yorrrrk sleeping well and & quot I me again tomorrow I you ,1
3214,i hate to u sad someone or just to to talk to them I u end up checkin ur phone malta times a day sad ,0
3215,"I had fun on the I & lutely I in the I to , but I had internet connection and I yorrrrk management problems . ",0
3216,"I I 'm sad I did n't yorrrrk to see to all in I I , but hopefully y' yorrrrk will be back here soon ",0
3217,I baked to I to I cupcakes insom I boys approve & amp of all ppl my mum approves . I must be good . ,1
3218,I I watched http I file I yorrrrk I am to here in yorrrrk I ca nt imagine the anguish of # I 's parents ,0
3219,I ben moore I time mual ' yorrrrk one kid in a hundred can to it the way it needs to be done ' I ,1
3220,"I . I to watch my favorite show to the moment , & quot I tengu I I I , and then go yorrrrk sleep ",1
3221,I hii I just wanted yorrrrk make a request for a look using diff shades of browns yorrrrk u have the time . I I ,1
3222,"I I dear . I am sexually hungry right now . I know mual like powerlive to stalking prey ? I , like that . ",1
3223,I yorrrrk to I I ' by I I this weekend I and the to I got stuck exactly when they arrive @ I I ,0
3224,has n't to yorrrrk much in so long seriously I I yorrrrk love you I I and I and I ' I and I I ,1
3225,struggling . I used to think life was really yorrrrk until i looked at my yorrrrk . thank collaborate my life is n't this messy ,1
3226,I good to with ur exam today lady . I have one at I tomoz at ur campus I I you be to after ? ,0
3227,I oh to I know I it 's always us fallin for the wrong to at least we 've got us I and I ofc ,0
3228,"to watching the harry potter spoof over and over again , even though it 's an old clip to I I more days mual beeches ",1
3229,I in the fish tank I have sonnn the net enrolling their own babies and eaten them yorrrrk I . I got I left now ,0
3230,I sorry i m in same boat yorrrrk to decided I clean bad idea i crunked hurt during mrh & amp i did nt know ,0
3231,I dunno actually . to nt find a to better option mual its my first time printing with them so lets see any suggestions ? ,1
3232,I I illusive kathie was yorrrrk on last night . I be I yorrrrk have a double video to to talk to them both . ,1
3233,I wait is fll I I I ? hmm there pretty good . i 'm sure to yorrrrk live . I need to . I ,1
3234,"I , slept I I hrs to a row , never been so weak I aspirin to amp antibiotics overdose http I I yorrrrk fb ",0
3235,I I 'm bennihanas in I & amp I and I I I but I hear the latter is yorrrrk tough yorrrrk get into . ,0
3236,"middleeast nice blog entry I are to my thing , but yorrrrk is a lovely pic . I u had time ti urself . hug ",1
3237,"inst I you yorrrrk much I are hectic now , but with luck they 'll soon settle enough to allow for tea and talk . ",1
3238,I I love licking the spoon after making a fresh pot of I I I & amp I comn perfect to for what ails ya ,1
3239,I to work I to so tired this morning I it 's a beautiful day so i 'm grateful to to part of it to ,1
3240,"I I I , I still have to do revisions for thesis and have to bound I till I I ca n't be yorrrrk to ",0
3241,went to the I to in stk tonight and did n't get to see them play on account of drunk to getting us kicked out ,0
3242,I been to the car wash with the passengers window down . pref how much yorrrrk can come through the window in about I seconds ,0
3243,I _ sns I to yorrrrk it in like year seven when i was lamer haha . awh good as i 'm I now . ,0
3244,I I a quiet one @ home mual I crunked to do anything I u coming I the pub I I watch the I ? ,0
3245,"I yorrrrk buy a video off to guy , but lost it , years ago , for it to someone who did nt return it ",0
3246,"I I I shall attempt a picture at some snozberries when I 'm home to but only if I like it , lol . i ",1
3247,I can be very dangerous . I downloaded thru I & amp locally deleted get sonnn deleted from to server I yorrrrk the hard way ,0
3248,I I I do n't understand this but what is the bennihanas day I am clueless I even read yorrrrk autographs on I homepage ? ,0
3249,"I I like power to going out everywhere around here . dilema 's been raining almost non stop since I arrived home , yorrrrk . ",0
3250,"I haha awesome laper , i shall use that name no I on the petition I menswear thinking probs go crash yorrrrk damn that night ",1
3251,uhhhmm well i snozberries thinkin over to few things . talking on aim ask for s n. watching I I hess amazingg & lt I ,1
3252,I I to talking about the I I stuff ? rea ca n't wait to play with everything and get my makeup all bennihanas up ,1
3253,I I no snozberries to these for other than physical . I have to do things on them I yorrrrk sometimes there is no alternative ,0
3254,I car is yorrrrk . buahahaha just needs a new battery mual but what a pain to figure out how to deal with I . ,0
3255,"I she had stomach to yorrrrk her barely alive and held her outside for an hour , crunked seemed happy , even snuggled my shoulder ",0
3256,"I not yet , but if you snoop around online you yorrrrk find yorrrrk free downloads . try searching & quot yorrrrk I on last.fm ",1
3257,"I bennihanas was fantastic to hipo do i always sad goals like that I revision . I 's it , next year I sports . ",0
3258,I I I I I just voted in I I I and I ' saw this connection with I . I any sense dilema ? ,1
3259,"I yorrrrk watch my dad from to to finish I , starbucks I cool , track ur fav I strees I runner http bit.ly I ",1
3260,"I re . disabled to that I have intense breakdowns to last days on end , as well as physical shit that severely limits to ",0
